T22_mock vs T22_WNV	T22_mock vs T26_mock	T22_mock vs T26_WNV	T22_mock vs T30_mock	T22_mock vs T30_WNV	T22_WNV vs T26_mock	T22_WNV vs T26_WNV	T22_WNV vs T30_mock	T22_WNV vs T30_WNV	T26_mock vs T26_WNV	T26_mock vs T30_mock	T26_mock vs T30_WNV	T26_WNV vs T30_mock	T26_WNV vs T30_WNV	T30_mock vs T30_WNV
gene3264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3266	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3267	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.7711878	NA	NA	NA	1
gene3268	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
gene3269	NA	0.7514956	0.7942501	0.9658351	0.8074711	0.715803	0.7747726	0.9918279	NA	1	0.611837	NA	0.6268916	0.989169	1
gene327	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3271	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3272	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3276	NA	0.7824697	0.9471846	0.2476697	0.4170277	0.523529	0.1306324	0.8351784	NA	1	0.7250424	NA	0.1618389	0.4118398	1
gene3277	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.3131367	NA	NA	NA	1
gene3278	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.850771	NA	NA	NA	1
gene3279	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene328	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3280	NA	0.8326346	0.9171178	0.8559848	0.7996078	0.9087778	0.5568923	0.871065	NA	1	0.9777977	NA	0.6410345	0.6787733	1
gene3281	NA	0.9523536	0.8320243	0.2302596	NA	0.3892302	0.5924583	NA	NA	1	0.3582192	NA	0.5410246	NA	1
gene3282	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3283	NA	0.8805475	0.9399433	0.9227638	NA	0.6926118	NA	NA	NA	1	0.7315603	NA	NA	NA	1
gene3284	0.3395148	0.597132	0.4729831	0.3002441	0.3677531	0.9220704	0.979337	0.9878128	NA	1	0.9367503	0.9290936	0.9985744	0.9986031	1
gene3285	NA	0.8365976	0.8997503	0.8696577	0.9673425	0.8435068	0.9306567	NA	NA	1	0.5527375	NA	0.9883044	0.9563459	1
gene3286	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3288	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3291	NA	0.952989	NA	NA	NA	0.9611889	NA	NA	NA	1	0.9996725	NA	NA	NA	1
gene3292	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3293	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3294	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3296	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3297	NA	0.9743504	0.777008	0.7864656	NA	0.6053122	NA	NA	NA	1	0.7412242	NA	NA	NA	1
gene3298	NA	0.8866934	0.7411964	0.8983848	0.8776443	0.973034	0.853555	0.9899646	NA	1	0.9870341	NA	0.806056	0.8982899	1
gene3299	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene33	NA	0.7407058	0.832534	0.2195766	NA	0.8771761	0.9421128	NA	NA	1	0.7295057	NA	0.5217791	NA	1
gene330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3300	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3301	0.9807377	0.2886214	0.919799	0.8433231	0.8244091	0.3339314	0.9128365	0.907976	NA	1	0.37834	NA	0.6268916	0.7272554	1
gene3302	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3303	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3304	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3305	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3306	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9749267	NA	NA	NA	1
gene3307	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3308	NA	0.7998432	NA	0.844768	NA	0.8499024	NA	NA	NA	1	0.4496061	NA	NA	NA	1
gene3309	NA	0.7929744	NA	NA	NA	0.7761106	NA	NA	NA	1	0.9734799	NA	NA	NA	1
gene331	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3310	NA	0.8924912	0.8718635	0.7930147	0.5530422	0.9194455	0.9292665	0.9808789	NA	1	0.956076	NA	0.9598265	0.829521	1
gene3311	0.8323359	0.9714826	0.4870514	0.2476697	0.5232772	0.9087778	0.8010603	0.6869967	0.813611	1	0.3474403	0.5152979	0.9657019	0.9502298	1
gene3312	NA	0.9857743	0.9155148	0.9581777	NA	0.9902341	NA	NA	NA	1	0.9870341	NA	NA	NA	1
gene3313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3314	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3315	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3318	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3319	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3320	NA	0.792204	NA	0.9132785	NA	0.901226	NA	NA	NA	1	0.8750733	NA	NA	NA	1
gene3321	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.695173	NA	NA	NA	1
gene3322	NA	0.7183715	0.8175485	0.0115732	NA	0.6154191	0.4639778	NA	NA	1	0.1774866	NA	0.0826579	0.530141	1
gene3323	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3324	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3328	NA	0.9156416	0.7963094	0.943154	0.904388	0.9380474	0.8437429	NA	NA	1	0.8205261	NA	0.5981612	0.6608333	1
gene3329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene333	0.4049297	0.9653029	0.7646382	0.0998085	0.7316307	0.5794115	0.1563435	0.0017843	0.1449932	1	0.0742734	0.5478415	0.4227256	0.9986031	1
gene3330	NA	0.7617181	0.9451143	0.963308	0.9035277	0.876362	0.9994465	0.936926	NA	1	0.6269299	NA	0.8676514	0.9891508	1
gene3331	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3332	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3333	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3334	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3336	0.743795	0.0395352	0.0211383	0.0031789	0.1021121	0.1006574	0.1320013	0.0606896	NA	1	0.9870341	0.4907464	0.9859113	0.6787733	1
gene3337	0.5299624	0.3952174	0.8789528	0.7822013	0.7730711	0.0485465	0.3859476	0.2136711	0.8334228	1	0.6116687	0.0354498	0.9403726	0.6067973	1
gene3338	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene334	NA	0.9857743	0.6450359	0.0467234	NA	0.7249826	0.9975828	NA	NA	1	0.0616619	NA	0.3960218	0.9612719	1
gene3340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3341	NA	0.7251271	0.9830932	0.957809	NA	0.6196154	NA	NA	NA	1	0.7536551	NA	NA	NA	1
gene3342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3344	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3345	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3346	NA	0.8609501	NA	NA	NA	0.9230845	NA	NA	NA	1	0.6466163	NA	NA	NA	1
gene3347	NA	0.8124459	0.6356294	0.1348169	0.6849005	0.7912475	0.7356986	0.2399355	NA	1	0.0285529	NA	0.6368335	0.9612719	1
gene3348	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3349	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene335	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.8310242	NA	NA	NA	1
gene3350	NA	0.5532905	NA	NA	NA	0.7592868	NA	NA	NA	1	0.7451961	NA	NA	NA	1
gene3351	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3352	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3353	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3355	NA	0.9168286	0.7290261	0.7694262	NA	0.9730701	0.9258193	NA	NA	1	0.9206908	NA	0.9236692	0.8543763	1
gene3356	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3357	NA	0.8718369	NA	NA	NA	0.653763	NA	NA	NA	1	0.6229706	NA	NA	NA	1
gene3358	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3359	0.9420858	0.9448076	0.5876059	0.6812916	0.5381218	0.9909876	0.7930349	0.8791249	0.7201964	1	0.821147	0.5942021	0.9027679	0.9986031	1
gene336	NA	0.7997005	0.424239	0.9453151	0.9338792	0.6810575	0.2713489	0.8536741	NA	1	0.8443213	NA	0.3288675	0.530141	1
gene3360	NA	0.8124459	0.2668515	0.2555486	0.4215467	0.9314753	0.8003809	0.8916281	NA	1	0.6696871	NA	0.8978864	0.8543763	1
gene3361	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3362	NA	0.4302902	0.8046017	0.9453151	NA	0.8282304	NA	NA	NA	1	0.4230466	NA	NA	NA	1
gene3363	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3364	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.6959039	NA	NA	NA	1
gene3365	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3366	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3367	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3368	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3369	NA	0.3616935	0.6050345	0.9649541	NA	0.4318943	0.7196115	NA	NA	1	0.2445202	NA	0.5394535	0.6832983	1
gene337	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3370	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9777977	NA	NA	NA	1
gene3371	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3372	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3373	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3374	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3376	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3377	0.9793563	0.6680004	0.8861162	0.8878324	0.8584511	0.7665195	0.892495	0.8882352	NA	1	0.3654144	NA	0.9965636	0.9983283	1
gene3378	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.8132412	NA	NA	NA	1
gene3379	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene338	0.917597	0.7948843	0.7179983	0.0077714	0.6098074	0.9320663	0.892495	0.008299	0.4802205	1	0.0003518	0.1472733	0.0001981	0.2722748	1
gene3380	NA	0.9162246	0.9627402	0.8295665	NA	0.858284	0.9073976	NA	NA	1	0.647023	NA	0.7035307	0.9331813	1
gene3381	NA	0.6098376	0.8392856	0.5692725	NA	0.8391534	NA	NA	NA	1	0.9691606	NA	NA	NA	1
gene3382	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3383	NA	0.8524866	0.2968267	0.8033612	NA	0.9874185	0.6367535	NA	NA	1	0.9909457	NA	0.4102031	0.6188156	1
gene3384	0.7344898	0.8052912	0.8887484	0.8175616	0.8115515	0.9849837	0.9196532	0.4475553	0.9405631	1	0.4280884	0.9736814	0.5455209	0.9660196	1
gene3385	0.7538871	0.7853316	0.7863538	0.7374669	0.8345226	0.9966601	0.9971773	0.9981495	NA	1	0.9999342	NA	0.9971811	0.9647616	1
gene3386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3388	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3389	NA	0.8745555	0.9171178	0.9272786	0.9447116	0.8746693	0.9529588	0.9810054	NA	1	0.7296384	NA	0.9898691	0.8543763	1
gene339	NA	0.8866934	0.5103095	0.5405549	0.9100171	0.7981864	0.3708719	0.8008789	NA	1	0.2959079	NA	0.0277499	0.3569822	1
gene3390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3392	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3397	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3398	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3399	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene34	0.6654698	0.7833467	0.817163	0.9658351	0.8558661	0.3761174	0.4190145	0.6185321	0.4406337	1	0.8037827	0.9253581	0.8114272	0.9773356	1
gene340	0.7908208	0.7134879	0.7478655	0.6398387	0.9913345	0.954661	0.9696853	0.3646399	0.7521877	1	0.1660561	0.5436375	0.1769828	0.7107703	1
gene3400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3401	0.7875507	0.7817007	0.9571433	0.8738552	0.960882	0.9865622	0.7929291	0.6123563	0.7201964	1	0.48078	0.5459701	0.9082529	0.9986031	1
gene3402	NA	0.4823999	NA	NA	NA	0.4723525	NA	NA	NA	1	0.5277976	NA	NA	NA	1
gene3403	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9870341	NA	NA	NA	1
gene3404	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3405	0.2162502	0.8832965	0.6970567	0.3818302	0.7723606	0.1320233	0.7276649	0.8597605	0.5602267	1	0.1868778	0.4259341	0.8567838	0.9583392	1
gene3406	0.8367898	0.9396943	0.8235712	0.7712682	0.9380107	0.9433291	0.6448697	0.5332393	0.7252974	1	0.6362076	0.840577	0.9898825	0.9229983	1
gene3407	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3408	NA	0.9053816	0.8130948	0.8981421	0.9906867	0.930358	0.988099	NA	NA	1	0.7395094	NA	0.5435985	0.7892091	1
gene3409	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene341	NA	0.9392218	0.6390686	0.8981421	0.9658522	0.9873867	0.5564511	0.9981495	NA	1	0.9870341	NA	0.3394214	0.5979543	1
gene3410	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3411	NA	0.8365976	0.9006288	0.9740357	NA	0.7737165	NA	NA	NA	1	0.8434312	NA	NA	NA	1
gene3412	NA	0.9143436	NA	NA	NA	0.9490748	NA	NA	NA	1	0.9097849	NA	NA	NA	1
gene3413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3414	NA	0.9162246	0.5546486	0.9272786	0.8227223	0.6810444	0.2828357	0.6522758	NA	1	0.9884684	NA	0.5612754	0.7869433	1
gene3415	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3416	0.9943781	0.952989	0.9399433	0.4104498	0.3874368	0.9775269	0.9440264	0.5084185	0.4543967	1	0.3207859	0.1964203	0.5217791	0.5992139	1
gene3417	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3419	NA	0.9469409	NA	NA	NA	0.9457576	NA	NA	NA	1	0.7718835	NA	NA	NA	1
gene342	NA	0.9003112	0.5373622	0.6361943	0.4378869	0.807889	0.9820643	0.9680359	NA	1	0.8427044	NA	0.866291	0.9986031	1
gene3420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3421	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3422	NA	0.9700966	NA	0.8645815	NA	0.9825175	NA	NA	NA	1	0.8081598	NA	NA	NA	1
gene3423	NA	0.9772181	0.9645246	0.9132785	NA	0.9351934	0.8878542	NA	NA	1	0.8878432	NA	0.9467379	NA	1
gene3424	NA	0.6165525	0.9195971	0.6465733	0.6050762	0.8942056	0.2601549	0.7874515	NA	1	0.9311592	NA	0.4187578	0.5313925	1
gene3425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3426	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3427	NA	0.7861288	NA	0.6167023	NA	0.4182018	NA	NA	NA	1	0.2110944	NA	NA	NA	1
gene3428	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3429	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene343	NA	0.9804327	0.5751837	0.9985178	0.8888345	0.9484339	0.7970709	0.9406159	NA	1	0.9884289	NA	0.4272751	0.7506836	1
gene3430	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3431	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3432	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3433	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3435	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3436	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3437	NA	0.953484	0.9924573	0.9580269	0.9278328	0.9230845	0.9547021	NA	NA	1	0.9956593	NA	0.965883	0.9440167	1
gene3438	NA	0.3100381	0.3352577	0.4334824	0.4493872	0.8905724	0.9073976	0.9883559	NA	1	0.7988871	NA	0.7890461	0.8743384	1
gene3439	NA	0.9770077	0.9323221	0.7921472	NA	0.7374064	0.6618402	NA	NA	1	0.7609286	NA	0.6080141	NA	1
gene344	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3440	NA	0.641629	0.3239487	0.9200807	0.9725444	0.6338935	0.2968334	0.915429	NA	1	0.7174507	NA	0.2905437	0.2795869	1
gene3441	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3442	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.2486262	NA	NA	NA	1
gene3443	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3445	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.7034049	NA	NA	NA	1
gene3446	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3447	NA	0.837208	0.8320243	0.9899644	0.779513	0.876362	0.8819186	0.5845928	NA	1	0.8277365	NA	0.7838566	0.9897212	1
gene3448	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3449	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene345	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3450	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3451	0.6927706	0.4840678	0.73431	0.0772103	0.2081007	0.9048539	0.9971773	0.5780667	0.7201964	1	0.7711878	0.9065865	0.4135485	0.7013465	1
gene3452	NA	0.8306189	0.8790526	0.8981421	NA	0.9328174	0.5008699	NA	NA	1	0.9311592	NA	0.6377316	NA	1
gene3453	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3454	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.8440366	NA	NA	NA	1
gene3455	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3456	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3457	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.7677652	NA	NA	NA	1
gene3458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3459	NA	0.7387292	0.8789528	0.4104498	0.88457	0.8540366	0.2601616	0.9703923	NA	1	0.8892461	NA	0.1769828	0.73049	1
gene346	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3460	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3462	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene3464	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3465	NA	0.5639212	0.9151492	0.9304307	0.929076	0.6338935	0.9216433	0.9773846	NA	1	0.6122581	NA	0.7453698	0.9893534	1
gene3466	0.8367898	0.607977	0.8994231	0.6328188	0.3677531	0.8746693	0.9657211	0.9437779	0.7179043	1	0.9422924	0.9253581	0.7933109	0.6409334	1
gene3467	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3468	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3469	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene347	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3470	0.7443749	0.9637845	0.8658345	0.8981421	0.8550581	0.7665195	0.9483209	0.5992477	NA	1	0.9519916	0.9120519	0.6202532	0.6728726	1
gene3471	NA	0.9392218	NA	0.8455334	NA	0.8196258	NA	NA	NA	1	0.9418117	NA	NA	NA	1
gene3472	NA	0.5040958	0.8186256	0.8173526	0.904577	0.7761106	0.9731589	0.9899646	NA	1	0.7295794	NA	0.9898691	0.9395148	1
gene3473	0.4735076	0.2396521	0.372862	0.0728484	0.1088786	0.8435068	0.9352276	0.7905016	0.7516062	1	0.9862218	0.9873691	0.8163933	0.9109234	1
gene3474	NA	0.733263	0.9693405	0.7267573	NA	0.5563775	NA	NA	NA	1	0.2657112	NA	NA	NA	1
gene3475	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3476	NA	0.8383252	0.2603154	0.8409342	0.9182352	0.9048539	0.6943473	0.8848734	NA	1	0.995058	NA	0.2929003	0.364066	1
gene3477	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.8260696	NA	NA	NA	1
gene3478	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene3479	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
gene348	0.5047513	0.7972988	0.9627402	0.5184897	0.7386041	0.2466747	0.6666821	0.9830041	NA	1	0.151774	0.2420397	0.5714714	0.8342403	1
gene3480	0.0023264	0.4156417	0.4063511	0.1432723	0.3117364	0.2815854	0.2968334	0.3050344	0.2419415	1	0.9311592	0.9937561	0.9240402	0.9984157	1
