"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene5738",51.7528291815971,0.559730882256637,0.70761326161515,0.791012425316949,0.428936740778334,0.809851603825284
"gene13947",3.12938126765527,0.559044581969575,2.46045849843481,0.227211547085718,0.820259249215465,NA
"gene3348",0.534207120625404,-0.558938709877917,5.52151497976326,-0.101229230007791,0.919368493702954,NA
"gene3936",31.646862855932,-0.558810334772867,0.813720506478084,-0.686734978809234,0.492249750328144,0.848023681394679
"gene12804",12.0772216566992,-0.558245910863582,1.22135698140775,-0.457070225463598,0.647620570457101,NA
"gene2081",3.98818660634057,0.558188517963825,1.65128544661789,0.338032724207125,0.735338527439403,NA
"gene14071",0.99578924249718,-0.558117309282979,3.72806728636075,-0.14970687662341,0.880995882567346,NA
"gene1743",22.0926447709807,-0.557384207068299,0.855881866944064,-0.65123964953066,0.51489179927096,NA
"gene7888",8.87490460412189,-0.557236965444978,1.78900343408922,-0.311478980323292,0.755436519959478,NA
"gene5808",1.85724147772481,-0.557074813986013,2.34096369034163,-0.237968156569193,0.81190579218447,NA
"gene4750",23.888579360841,0.556665883376374,0.774419260955845,0.718817198179312,0.472253559636287,NA
"gene9496",18.952370378422,0.556353804669588,1.13891065639948,0.488496443108564,0.625198244516111,NA
"gene13757",2.16182978032026,-0.555942126650815,2.77381649948199,-0.200424983683901,0.841148221727434,NA
"gene1061",5.96794303602064,0.555879393572282,1.53859352882453,0.361290609350845,0.71788221296233,NA
"gene4326",0.326693748596626,0.555833101134292,5.54131051907588,0.100307156442658,0.920100476130016,NA
"gene5881",8.74636240539883,0.555420160889446,1.63816046911691,0.339051131656754,0.73457121148425,NA
"gene10934",13.6770134210409,-0.555395397034387,1.42917891655182,-0.388611524143099,0.697563540560427,NA
"gene963",17.8313847102263,0.555228527015325,1.23282158964733,0.450372163886387,0.652442112820595,NA
"gene8146",11.1636434552868,0.554722612861838,1.29487726090692,0.428397833222676,0.668361501939288,NA
"gene4825",23.1437614389839,-0.55453352339837,0.934699986090291,-0.593274346475493,0.552997564164908,NA
"gene1410",17.6796948593245,-0.554358890075342,1.15035830233674,-0.481901064172149,0.629876230111676,NA
