"","22_mock_A_S4HSCounts.txt","22_mock_B_S5HSCounts.txt","22_mock_C_S6HSCounts.txt","22_WNV_B_S2HSCounts.txt","22_WNV_C_S3HSCounts.txt","26_mock_A_S10HSCounts.txt","26_mock_B_S11HSCounts.txt","26_mock_C_S12HSCounts.txt","26_WNV_A_S7HSCounts.txt","26_WNV_B_S8HSCounts.txt","26_WNV_C_S9HSCounts.txt","30_mock_A_S16HSCounts.txt","30_mock_B_S17HSCounts.txt","30_mock_C_S18HSCounts.txt","30_WNV_A_S13HSCounts.txt","30_WNV_B_S14HSCounts.txt","30_WNV_C_S15HSCounts.txt"
"gene8376",3,13,0,13,9,4,0,0,7,0,0,0,11,21,4,4,0
"gene8377",1,10,0,12,0,6,0,0,5,0,2,0,22,10,0,0,0
"gene8378",19,4,0,23,34,10,0,1,6,0,0,0,24,37,32,20,23
"gene8379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8380",0,2,0,8,6,0,0,0,7,0,0,0,0,0,0,2,0
"gene8381",0,1,0,0,0,0,0,0,6,0,0,16,0,4,8,0,0
"gene8382",0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0
"gene8383",0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"gene8384",44,28,0,44,41,31,7,1,3,0,3,220,36,1114,202,69,95
"gene8385",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7
"gene8386",4,0,0,6,9,2,0,0,5,3,4,0,0,8,27,10,7
"gene8387",0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0
"gene8388",5,7,0,5,5,1,4,0,1,0,0,0,0,18,0,0,10
"gene8389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene839",2,2,0,1,3,8,0,1,0,0,0,1,0,3,9,0,3
"gene8390",177,137,30,260,258,348,234,14,106,17,50,114,333,489,382,167,311
"gene8391",0,5,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0
"gene8392",0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
"gene8393",18,34,0,47,46,22,10,0,7,10,8,1,35,52,55,15,80
"gene8394",53,18,11,173,105,42,29,1,18,0,19,24,56,266,188,76,178
"gene8395",88,89,15,306,205,39,44,8,48,1,31,91,184,423,374,107,370
"gene8396",17,26,0,20,11,13,7,0,5,0,4,6,12,46,26,0,10
"gene8397",2,11,3,19,10,4,6,0,9,0,4,0,0,19,11,4,2
"gene8398",693,592,74,1017,687,879,449,81,316,57,136,244,583,1313,957,346,609
"gene8399",0,5,0,6,0,1,0,0,0,0,0,0,0,0,0,5,0
"gene84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene840",20,52,0,12,7,14,24,0,12,0,2,39,23,23,40,3,14
"gene8400",0,0,0,4,0,3,0,0,2,0,0,0,0,0,0,0,0
"gene8401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8402",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8405",0,0,0,0,0,0,11,6,0,0,0,0,0,15,1,0,0
"gene8406",0,6,0,0,4,1,0,0,0,0,0,0,0,3,7,0,0
"gene8407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8408",18,33,0,48,37,22,21,0,6,0,1,8,5,23,25,9,23
"gene8409",15,11,0,5,9,5,10,0,8,0,2,0,22,18,19,7,8
"gene841",20,34,0,29,27,20,6,0,16,0,9,48,13,93,44,15,21
"gene8410",30,30,0,10,38,10,14,0,7,8,18,3,59,56,24,23,26
"gene8411",65,101,8,114,79,92,35,32,25,13,16,54,36,210,104,37,68
"gene8412",2,0,0,9,23,10,7,0,0,0,0,0,0,0,0,0,4
"gene8413",28,8,0,41,14,5,14,0,1,0,6,0,4,26,10,11,4
"gene8414",0,4,0,1,5,5,0,0,1,0,7,0,0,0,0,4,1
"gene8415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8416",8,4,0,4,6,7,0,0,2,0,0,0,0,11,17,0,6
"gene8417",474,477,59,620,631,497,268,41,276,34,122,538,718,1802,1280,503,661
"gene8418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8419",7,1,0,9,0,4,6,0,0,0,0,8,0,14,13,13,8
"gene842",24,14,0,26,6,17,13,0,3,0,0,6,5,27,14,0,13
"gene8420",3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"gene8424",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene8425",26,87,23,29,72,72,26,9,56,1,16,211,126,579,204,77,156
"gene8426",1,12,0,6,3,6,0,0,2,0,0,10,9,43,17,0,12
"gene8427",24,36,9,10,20,6,11,6,15,0,8,8,23,50,53,3,21
"gene8428",27,36,9,49,33,18,11,0,15,0,22,66,39,229,128,27,82
"gene8429",43,86,19,42,26,22,2,25,13,0,12,84,36,248,66,46,63
"gene843",37,73,0,38,38,82,17,7,28,0,15,9,23,108,42,19,26
"gene8430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8431",0,4,0,0,15,19,6,0,7,0,6,0,2,10,3,1,6
"gene8432",66,86,12,55,42,77,39,25,51,5,16,23,33,87,154,39,65
"gene8433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8434",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
"gene8435",108,34,1,56,41,18,22,0,23,0,8,24,41,140,85,14,34
"gene8436",0,0,0,5,0,4,0,0,9,0,1,8,1,6,0,0,3
"gene8437",41,122,52,88,72,160,40,8,69,17,18,92,48,82,83,3,8
"gene8438",8,8,0,9,23,0,0,0,0,0,0,6,8,7,17,0,0
"gene8439",0,0,0,2,0,0,9,0,0,0,0,7,12,4,0,0,0
"gene844",1,2,0,6,3,30,0,0,6,1,9,20,17,0,0,0,0
"gene8440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8441",498,485,73,758,725,568,329,87,156,23,107,284,572,833,615,289,313
"gene8442",70,52,6,220,313,44,5,7,14,2,14,79,145,237,127,83,77
"gene8443",35,20,0,78,66,51,41,5,11,0,5,49,98,162,108,39,176
"gene8444",60,50,0,54,71,27,56,4,22,0,1,46,43,88,74,44,68
"gene8445",1,0,0,0,0,4,3,0,1,0,0,6,0,0,0,0,5
"gene8446",12,17,12,8,4,21,12,0,6,12,10,21,31,53,27,20,26
"gene8447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8448",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"gene8449",45,34,3,46,34,70,31,0,18,0,7,24,9,28,36,10,9
"gene845",7,8,0,7,10,25,5,6,12,0,1,7,0,58,13,4,20
"gene8450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8451",9,17,0,20,14,18,0,1,3,0,1,14,74,26,55,16,49
"gene8452",34,21,1,26,20,19,33,0,26,0,12,34,99,182,176,60,54
"gene8453",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8455",0,0,0,15,0,7,0,0,0,0,0,0,0,10,11,1,0
"gene8456",1,5,0,0,2,0,5,0,1,0,5,0,0,7,7,0,0
"gene8457",0,38,14,20,4,17,12,0,8,4,1,0,0,7,0,0,13
"gene8458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8459",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"gene846",19,34,0,23,24,63,17,8,15,9,0,25,19,62,45,0,41
"gene8460",12,17,0,0,0,1,0,0,5,0,0,11,0,8,0,0,0
"gene8461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8462",6,24,0,12,18,35,11,0,12,0,2,20,6,41,48,10,8
"gene8463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8464",22,59,14,45,31,52,10,0,22,0,5,65,19,128,25,35,20
"gene8465",0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"gene8466",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8467",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
"gene8468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8469",0,3,0,0,0,0,1,0,0,6,0,0,7,1,3,0,4
"gene847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8470",0,0,0,2,0,0,0,0,5,0,0,0,0,6,0,0,0
"gene8471",0,0,0,1,0,1,1,2,0,15,0,1,15,10,5,0,4
"gene8472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8474",13,20,0,13,1,41,7,0,35,0,6,16,10,1,46,5,5
"gene8475",8,10,0,8,1,19,0,3,2,0,2,12,10,19,11,14,1
"gene8476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8477",123,112,17,235,324,121,74,1,31,0,26,472,192,776,255,92,320
"gene8478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8479",0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,2
"gene848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8480",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"gene8481",1,16,0,9,1,14,18,0,7,0,5,0,16,22,7,10,6
"gene8482",86,65,8,189,129,56,22,0,3,8,19,26,40,124,99,15,60
"gene8483",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"gene8484",3,9,0,5,14,9,0,0,6,0,0,11,0,26,30,0,13
"gene8485",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8487",0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,3
"gene8488",32,54,7,47,58,60,35,0,30,4,5,28,38,46,76,4,33
"gene8489",4,0,0,22,2,4,13,0,3,0,0,19,8,26,23,6,0
"gene849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8490",21,24,17,1,14,23,0,0,5,0,15,0,20,13,27,2,2
"gene8491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"gene8495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8496",0,6,0,0,0,9,11,0,0,0,0,0,0,4,2,0,0
"gene8497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8498",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"gene8499",0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0
"gene85",3,4,0,0,10,5,0,0,0,0,0,0,0,5,0,0,2
"gene850",1,4,0,0,0,0,0,0,1,0,1,0,0,8,3,0,10
"gene8500",5,28,3,7,9,14,5,0,12,0,0,0,19,11,25,0,0
"gene8501",2,8,4,24,22,44,7,0,9,0,0,0,0,66,22,10,8
"gene8502",0,20,0,42,6,6,1,0,2,0,5,4,28,18,68,14,15
"gene8503",2,5,0,5,45,7,11,10,7,0,1,0,19,4,21,4,0
"gene8504",9,1,0,9,35,26,16,0,5,0,2,2,12,13,24,24,5
"gene8505",0,2,0,0,0,2,5,0,1,0,0,2,3,3,7,0,1
"gene8506",48,504,36,31,40,651,351,15,232,51,51,25,85,168,489,13,61
"gene8507",1,15,3,4,4,40,0,4,1,0,0,0,8,17,4,0,2
"gene8508",0,4,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0
"gene8509",0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
"gene851",12,48,0,62,30,147,56,0,24,12,8,31,47,108,55,38,74
"gene8510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8512",308,306,28,651,488,512,270,59,191,81,123,153,458,1253,743,303,465
"gene8513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8515",9,2,6,10,26,16,0,6,6,0,3,14,14,30,11,3,0
"gene8516",2,6,0,0,4,3,0,0,1,0,0,0,1,6,9,0,0
"gene8517",1,0,0,5,19,7,7,0,2,7,5,0,12,26,14,7,4
"gene8518",0,17,0,4,44,7,5,0,5,0,6,0,35,21,15,14,8
"gene8519",18,75,11,85,110,39,25,0,28,6,12,26,89,33,22,36,61
"gene852",6,19,0,2,0,30,12,1,9,0,7,4,15,27,14,10,26
"gene8520",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"gene8521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8524",0,1,0,0,9,0,0,0,1,0,7,0,0,10,0,0,5
"gene8525",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8526",0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0
"gene8527",0,2,0,1,1,0,0,4,3,0,0,0,0,3,0,0,0
"gene8528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8529",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"gene853",2,0,0,17,10,7,15,1,0,0,0,24,13,40,26,6,8
"gene8530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8532",8,13,0,24,3,0,0,0,6,0,9,5,9,5,30,0,0
"gene8533",0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0
"gene8534",0,0,0,0,0,0,13,0,1,0,0,0,0,7,0,0,0
"gene8535",3,3,0,0,0,0,0,0,2,0,3,13,0,1,0,4,0
"gene8536",0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2
"gene8537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene854",25,16,0,68,63,40,14,0,17,9,12,84,169,228,91,44,91
"gene8540",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"gene8541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8547",31,55,7,30,31,32,19,5,33,0,22,86,117,339,151,26,86
"gene8548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene855",5,11,0,5,1,0,13,0,2,0,0,6,2,20,7,0,1
"gene8550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"gene8553",7,11,0,7,0,9,0,0,0,0,0,0,0,0,6,0,0
"gene8554",29,93,6,84,53,29,24,10,38,27,5,37,96,116,74,17,62
"gene8555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8557",0,10,0,4,21,0,0,0,0,10,5,0,1,2,2,0,2
"gene8558",13,3,0,8,5,16,3,0,2,0,4,7,0,43,5,4,3
"gene8559",0,0,0,4,0,3,0,0,1,0,0,0,0,4,3,0,0
"gene856",0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,6
"gene8560",7,5,0,3,0,6,5,0,0,0,0,0,0,7,13,0,0
"gene8561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"gene8563",22,4,7,27,49,19,2,27,6,0,8,10,65,87,32,39,39
"gene8564",4,2,0,8,4,5,0,0,0,0,0,26,0,1,2,8,0
"gene8565",2,0,0,0,1,2,0,0,0,0,3,0,11,1,4,0,9
"gene8566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8567",0,4,0,0,0,30,7,0,6,0,1,0,0,0,0,0,0
"gene8568",4,0,2,2,14,3,2,0,3,0,1,0,5,7,7,12,0
"gene8569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8570",17,54,4,23,27,37,62,0,45,0,4,6,7,48,49,6,26
"gene8571",5,6,0,16,9,15,7,0,2,0,16,0,54,13,28,26,0
"gene8572",6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
"gene8573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8574",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"gene8575",0,3,0,4,5,12,12,0,0,0,0,10,1,0,2,0,4
"gene8576",2,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,5
"gene8577",5,29,0,0,0,29,0,0,13,0,2,1,0,13,2,0,20
"gene8578",1,0,0,1,7,5,0,0,2,0,0,0,0,5,0,0,0
"gene8579",3,0,0,8,6,13,0,0,0,0,0,0,0,7,4,0,0
"gene858",0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,2
"gene8580",12,12,7,12,10,33,7,0,7,0,0,0,9,29,28,0,17
"gene8581",0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0
"gene8582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8583",0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0
"gene8584",4,23,13,0,11,16,12,0,1,8,1,21,3,17,16,3,5
"gene8585",10,0,0,3,6,5,0,0,9,0,1,0,0,20,23,9,0
"gene8586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8588",0,1,4,7,5,9,10,0,3,0,3,11,17,28,17,2,8
"gene8589",18,9,0,3,18,16,1,0,3,0,2,0,24,32,16,9,1
"gene859",12,10,0,15,1,13,6,0,5,0,2,0,0,38,25,13,11
"gene8590",15,54,0,18,15,42,30,0,20,5,6,6,16,21,51,3,10
"gene8591",4,8,0,2,0,5,6,0,3,0,0,4,18,10,3,0,1
"gene8592",1,0,0,0,0,8,0,15,2,0,0,15,12,9,18,0,6
"gene8593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8597",0,0,0,2,0,1,0,0,3,0,0,0,0,5,1,0,5
"gene8598",72,30,8,28,65,34,16,21,33,0,11,25,15,71,86,35,36
"gene8599",0,2,0,2,3,8,0,0,2,0,0,0,0,7,0,0,0
"gene86",0,0,0,2,0,7,0,0,5,0,0,4,0,3,0,0,5
"gene860",45,197,40,80,61,140,38,0,67,24,36,34,67,129,98,27,24
"gene8600",0,3,0,25,19,27,11,0,6,0,0,7,22,31,15,0,25
"gene8601",0,0,0,3,0,11,11,0,7,13,0,0,0,0,0,0,0
"gene8602",4,5,0,5,10,9,2,0,5,0,2,7,17,2,0,0,11
"gene8603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8604",1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0
"gene8605",2,2,0,0,1,0,0,0,4,0,1,0,0,13,2,3,2
"gene8606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8607",84,220,22,85,67,130,41,14,76,0,12,43,79,149,304,21,38
"gene8608",2,0,0,0,2,6,0,0,0,0,0,4,0,4,4,0,21
"gene8609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene861",20,57,2,21,49,57,20,1,23,0,4,14,68,68,78,21,27
"gene8610",1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"gene8611",0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0
"gene8612",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"gene8613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8614",0,0,0,1,0,8,6,0,1,0,3,3,10,35,3,1,6
"gene8615",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene8616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8617",11,21,5,22,13,19,0,0,6,0,5,14,54,104,30,76,34
"gene8618",0,3,0,0,0,5,0,0,0,0,0,0,8,0,4,2,0
"gene8619",0,1,9,0,0,1,0,0,0,0,1,0,9,3,55,10,0
"gene862",66,75,0,76,111,88,68,11,33,0,18,26,65,207,174,67,53
"gene8620",7,17,8,14,15,19,31,10,20,0,12,2,25,66,41,11,26
"gene8621",26,14,8,23,17,35,18,0,5,6,3,11,38,53,67,11,25
"gene8622",0,14,0,5,3,5,0,0,2,0,1,0,6,17,1,7,2
"gene8623",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8625",11,5,0,13,13,10,4,0,7,0,0,0,10,9,25,0,0
"gene8626",326,329,16,612,388,403,345,34,103,15,75,164,345,1131,643,218,333
"gene8627",66,108,12,230,158,213,195,8,42,21,44,265,656,2007,737,510,478
"gene8628",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8629",33,12,0,32,21,18,4,0,7,0,1,0,14,17,16,10,34
"gene863",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"gene8630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8634",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0
"gene8635",0,0,0,9,6,3,1,0,10,0,0,0,0,2,10,0,11
"gene8636",18,28,0,45,25,22,5,1,7,9,4,0,45,30,49,21,25
"gene8637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8639",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene864",189,122,22,152,173,174,82,16,53,2,58,115,245,444,314,117,226
"gene8640",1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"gene8641",0,0,0,0,0,1,7,0,0,5,0,7,9,36,0,0,19
"gene8642",1,3,0,9,9,5,0,0,0,0,0,0,0,9,3,3,2
"gene8643",3,18,0,17,41,10,21,0,4,2,7,0,12,2,15,7,8
"gene8644",0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0
"gene8645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8648",0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0
"gene8649",13,21,0,21,16,14,10,0,14,0,0,69,21,147,91,8,42
"gene865",39,63,3,87,76,36,81,0,23,0,10,37,61,228,139,32,76
"gene8650",2,21,0,27,5,9,0,10,4,0,0,49,16,37,34,5,27
"gene8651",14,7,0,8,6,17,1,0,0,0,0,19,0,17,37,14,3
"gene8652",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene8653",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"gene8654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8657",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8658",6,11,0,9,6,7,0,6,8,0,2,16,35,61,21,3,20
"gene8659",7,0,0,5,4,0,0,0,5,0,0,13,18,13,2,4,0
"gene866",4,5,0,16,2,30,0,0,6,2,0,18,0,12,13,1,17
"gene8660",3,5,0,16,5,0,6,0,0,0,0,7,0,22,0,1,0
"gene8661",6,7,0,19,19,1,9,0,6,0,0,45,8,122,24,14,33
"gene8662",9,72,16,39,12,14,20,0,31,0,2,6,30,42,123,22,13
"gene8663",269,290,27,401,229,292,157,0,103,25,54,224,311,406,311,150,157
"gene8664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8665",0,0,0,0,5,0,0,0,2,3,0,0,4,19,2,0,7
"gene8666",4,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0
"gene8667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8668",2,0,0,6,4,0,0,0,0,0,0,11,0,3,0,0,0
"gene8669",39,25,3,49,31,30,14,5,13,6,4,313,106,391,99,40,110
"gene867",91,112,38,106,89,74,107,22,69,3,17,56,55,209,257,81,116
"gene8670",9,3,4,23,6,3,0,0,2,0,0,0,1,4,3,4,9
"gene8671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14
"gene8672",0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0
"gene8673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"gene8674",0,0,0,0,6,1,8,0,1,0,0,0,13,12,0,3,1
"gene8675",0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"gene8676",0,10,0,2,0,2,0,0,0,0,0,7,0,13,0,0,0
"gene8677",6,8,1,13,6,1,4,0,1,0,1,0,0,42,16,0,17
"gene8678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8679",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"gene868",107,106,10,132,108,110,65,15,27,13,5,64,44,226,117,39,33
"gene8680",102,70,9,191,77,144,110,17,92,27,37,41,111,194,150,92,53
"gene8681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene8683",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
